method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
disjointcycles,hard,10,0.5,5000,0,20,20,0.4672897196261682,0.6666666666666666,0.6379310344827587,0.3394495412844037,0.4431137724550898,93,0.5625,0.3033707865168539,0.3941605839416058,,,,15.470811756094918,10,2,10,1.0,1,12
disjointcycles,hard,10,0.5,5000,1,20,20,0.0,0.2333333333333333,0.4,0.0695652173913043,0.1185185185185185,119,0.3333333333333333,0.0631578947368421,0.1061946902654867,,,,3.9135882339905943,10,2,10,1.0,1,1
disjointcycles,hard,10,0.5,5000,2,20,20,0.7397260273972602,0.8333333333333333,0.8536585365853658,0.6086956521739131,0.7106598984771574,57,0.8309859154929577,0.6210526315789474,0.710843373493976,,,,16.298199685057625,10,2,10,1.0,1,14
disjointcycles,hard,10,0.5,5000,3,20,20,-0.0053811659192825,0.3880597014925373,0.325,0.1226415094339622,0.1780821917808218,120,0.2285714285714285,0.0930232558139534,0.1322314049586776,,,,8.946666134987026,10,2,10,1.0,1,5
disjointcycles,hard,10,0.5,5000,4,20,20,0.1739130434782608,0.5555555555555556,0.8421052631578947,0.1481481481481481,0.2519685039370078,95,0.8235294117647058,0.1590909090909091,0.2666666666666666,,,,15.530280713923275,10,2,10,1.0,1,19
disjointcycles,hard,10,0.5,5000,5,20,20,0.5581395348837209,0.6666666666666667,0.9642857142857144,0.4390243902439024,0.6033519553072626,71,0.9565217391304348,0.4271844660194174,0.5906040268456375,,,,17.03754211519845,10,2,10,1.0,1,16
disjointcycles,hard,10,0.5,5000,6,20,20,0.1824440619621342,0.684931506849315,0.5384615384615384,0.3365384615384615,0.4142011834319526,99,0.4827586206896552,0.3333333333333333,0.3943661971830985,,,,16.090479189995676,10,2,10,1.0,1,12
disjointcycles,hard,10,0.5,5000,7,20,20,0.1416361416361416,0.5454545454545454,0.4782608695652174,0.2075471698113207,0.2894736842105263,108,0.4,0.1860465116279069,0.2539682539682539,,,,13.069746542954816,10,2,10,1.0,1,11
disjointcycles,hard,10,0.5,5000,8,20,20,-0.0163447251114413,0.5128205128205128,0.3090909090909091,0.1545454545454545,0.206060606060606,131,0.2830188679245283,0.1666666666666666,0.2097902097902097,,,,12.203540261136368,10,2,10,1.0,1,7
disjointcycles,hard,10,0.5,5000,9,20,20,0.3214285714285714,0.5084745762711864,0.8,0.3137254901960784,0.4507042253521126,78,0.7714285714285715,0.3292682926829268,0.4615384615384615,,,,14.692642109002918,10,2,10,1.0,1,18
disjointcycles,hard,10,0.5,10000,0,20,20,0.5163636363636364,0.6153846153846153,0.8837209302325582,0.3486238532110092,0.5000000000000001,76,0.8529411764705882,0.3258426966292135,0.4715447154471545,,,,37.27039322606288,10,2,10,1.0,1,15
disjointcycles,hard,10,0.5,10000,1,20,20,0.0,0.2666666666666666,0.5,0.0869565217391304,0.1481481481481481,115,0.4117647058823529,0.0736842105263157,0.1249999999999999,,,,7.777977301040664,10,2,10,1.0,1,1
disjointcycles,hard,10,0.5,10000,2,20,20,0.2635658914728682,0.7948717948717949,0.6355140186915887,0.591304347826087,0.6126126126126126,86,0.6060606060606061,0.631578947368421,0.6185567010309277,,,,36.38043658481911,10,2,10,1.0,1,16
disjointcycles,hard,10,0.5,10000,3,20,20,0.6545454545454545,0.5964912280701754,1.0,0.3773584905660377,0.5479452054794521,66,1.0,0.3372093023255814,0.5043478260869565,,,,32.8467059051618,10,2,10,1.0,1,15
disjointcycles,hard,10,0.5,10000,4,20,20,0.4481327800829875,0.6551724137931034,1.0,0.3611111111111111,0.5306122448979591,69,1.0,0.375,0.5454545454545454,,,,32.19854599912651,10,2,10,1.0,1,17
disjointcycles,hard,10,0.5,10000,5,20,20,0.1739130434782608,0.8395061728395061,0.6509433962264151,0.5609756097560976,0.6026200873362445,91,0.6145833333333334,0.5728155339805825,0.592964824120603,,,,28.02616425417364,10,2,10,1.0,1,9
disjointcycles,hard,10,0.5,10000,6,20,20,0.3214285714285714,0.326530612244898,0.8095238095238095,0.1634615384615384,0.272,91,0.75,0.1428571428571428,0.24,,,,36.92515440983698,10,2,10,1.0,1,18
disjointcycles,hard,10,0.5,10000,7,20,20,0.2203985932004689,0.8461538461538461,0.7088607594936709,0.5283018867924528,0.6054054054054053,73,0.6617647058823529,0.5232558139534884,0.5844155844155845,,,,28.3084293208085,10,2,10,1.0,1,9
disjointcycles,hard,10,0.5,10000,8,20,20,0.8155339805825242,0.8219178082191781,0.953846153846154,0.5636363636363636,0.7085714285714286,51,0.9411764705882352,0.5333333333333333,0.6808510638297872,,,,32.898339385166764,10,2,10,1.0,1,13
disjointcycles,hard,10,0.5,10000,9,20,20,0.8155339805825242,0.782608695652174,0.9230769230769232,0.5882352941176471,0.7185628742514971,47,0.9056603773584906,0.5853658536585366,0.711111111111111,,,,31.350986275821924,10,2,10,1.0,1,13
disjointcycles,hard,10,0.5,50000,0,20,20,0.9446064139941692,0.9,0.9883720930232558,0.7798165137614679,0.8717948717948718,25,0.9852941176470588,0.7528089887640449,0.8535031847133758,,,,240.1790958221536,10,2,10,1.0,1,11
disjointcycles,hard,10,0.5,50000,1,20,20,-0.0062305295950155,0.4931506849315069,0.3684210526315789,0.1217391304347826,0.1830065359477124,125,0.3513513513513513,0.1368421052631579,0.1969696969696969,,,,101.99634454608896,10,2,10,1.0,1,4
disjointcycles,hard,10,0.5,50000,2,20,20,0.2203985932004689,0.8157894736842106,0.6808510638297872,0.5565217391304348,0.6124401913875598,81,0.6385542168674698,0.5578947368421052,0.595505617977528,,,,188.1036383970641,10,2,10,1.0,1,9
disjointcycles,hard,10,0.5,50000,3,20,20,0.0704500978473581,0.6216216216216216,0.4516129032258064,0.3962264150943396,0.4221105527638191,115,0.4069767441860465,0.4069767441860465,0.4069767441860465,,,,131.67861141311005,10,2,10,1.0,1,7
disjointcycles,hard,10,0.5,50000,4,20,20,0.7397260273972602,0.9166666666666666,0.9397590361445785,0.7222222222222222,0.8167539267015707,35,0.9285714285714286,0.7386363636363636,0.8227848101265823,,,,219.08653364912607,10,2,10,1.0,1,14
disjointcycles,hard,10,0.5,50000,5,20,20,0.0704500978473581,0.6933333333333332,0.5697674418604651,0.3983739837398374,0.4688995215311005,111,0.5256410256410257,0.3980582524271844,0.4530386740331492,,,,140.45554153597914,10,2,10,1.0,1,7
disjointcycles,hard,10,0.5,50000,6,20,20,0.6545454545454545,0.7941176470588235,0.9552238805970148,0.6153846153846154,0.7485380116959064,43,0.9444444444444444,0.6071428571428571,0.7391304347826088,,,,239.514593396103,10,2,10,1.0,1,15
disjointcycles,hard,10,0.5,50000,7,20,20,0.8834355828220859,0.9113924050632912,0.9247311827956988,0.8113207547169812,0.8643216080402009,27,0.9078947368421052,0.8023255813953488,0.8518518518518517,,,,206.0882068730425,10,2,10,1.0,1,12
disjointcycles,hard,10,0.5,50000,8,20,20,0.8834355828220859,0.963855421686747,0.925531914893617,0.7909090909090909,0.8529411764705882,30,0.9090909090909092,0.7777777777777778,0.8383233532934132,,,,234.94448523409665,10,2,10,1.0,1,12
disjointcycles,hard,10,0.5,50000,9,20,20,0.8155339805825242,0.8533333333333334,0.9367088607594936,0.7254901960784313,0.8176795580110497,33,0.921875,0.7195121951219512,0.8082191780821918,,,,214.25839929189533,10,2,10,1.0,1,13
disjointcycles,hard,10,0.5,100000,0,20,20,0.9446064139941692,0.9268292682926828,0.9888888888888888,0.8165137614678899,0.8944723618090452,21,0.9861111111111112,0.797752808988764,0.8819875776397516,,,,392.21530266688205,10,2,10,1.0,1,11
disjointcycles,hard,10,0.5,100000,1,20,20,0.8834355828220859,0.9113924050632912,0.956043956043956,0.7565217391304347,0.8446601941747574,32,0.948051948051948,0.7684210526315789,0.8488372093023255,,,,425.1920174099505,10,2,10,1.0,1,12
disjointcycles,hard,10,0.5,100000,2,20,20,0.2203985932004689,0.9,0.68,0.591304347826087,0.6325581395348838,79,0.6404494382022472,0.6,0.6195652173913042,,,,367.8993272930384,10,2,10,1.0,1,9
disjointcycles,hard,10,0.5,100000,3,20,20,0.9446064139941692,0.9743589743589745,0.98989898989899,0.9245283018867924,0.9560975609756096,9,0.9875,0.9186046511627908,0.9518072289156626,,,,447.2052649538964,10,2,10,1.0,1,11
disjointcycles,hard,10,0.5,100000,4,20,20,0.8155339805825242,0.9014084507042254,0.942528735632184,0.7592592592592593,0.841025641025641,31,0.9305555555555556,0.7613636363636364,0.8375,,,,446.8551925478969,10,2,10,1.0,1,13
disjointcycles,hard,10,0.5,100000,5,20,20,0.0655737704918032,0.7560975609756099,0.5446428571428571,0.4959349593495935,0.5191489361702127,113,0.5,0.4951456310679611,0.4975609756097561,,,,364.1590589801781,10,2,10,1.0,1,8
disjointcycles,hard,10,0.5,100000,6,20,20,0.6545454545454545,0.8611111111111112,0.9113924050632912,0.6923076923076923,0.7868852459016393,39,0.8939393939393939,0.7023809523809523,0.7866666666666666,,,,483.250838321168,10,2,10,1.0,1,15
disjointcycles,hard,10,0.5,100000,7,20,20,0.9446064139941692,0.9761904761904764,0.9587628865979382,0.8773584905660378,0.916256157635468,17,0.9487179487179488,0.8604651162790697,0.902439024390244,,,,432.855458553182,10,2,10,1.0,1,11
disjointcycles,hard,10,0.5,100000,8,20,20,0.9446064139941692,0.9761904761904764,0.941747572815534,0.8818181818181818,0.9107981220657276,19,0.9294117647058824,0.8777777777777778,0.9028571428571428,,,,447.348284625914,10,2,10,1.0,1,11
disjointcycles,hard,10,0.5,100000,9,20,20,0.9446064139941692,0.962962962962963,0.9662921348314608,0.8431372549019608,0.900523560209424,19,0.9577464788732394,0.8292682926829268,0.8888888888888888,,,,451.5091048169416,10,2,10,1.0,1,11
disjointcycles,hard,10,0.5,50,0,50,50,0.0,0.0,1.0,0.0,0.0,690,1.0,0.0,0.0,,,,4.310995932901278,28,5,10,0.64,1,50
disjointcycles,hard,10,0.5,50,1,50,50,0.0,0.0,1.0,0.0,0.0,657,1.0,0.0,0.0,,,,2.9281986788846552,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,50,2,50,50,0.0,0.0,1.0,0.0,0.0,635,1.0,0.0,0.0,,,,4.046622344991192,27,5,10,0.66,1,50
disjointcycles,hard,10,0.5,50,3,50,50,0.0,0.0,1.0,0.0,0.0,658,1.0,0.0,0.0,,,,4.557152250083163,23,6,10,0.74,1,50
disjointcycles,hard,10,0.5,50,4,50,50,0.0,0.0,1.0,0.0,0.0,650,1.0,0.0,0.0,,,,3.143472940893844,28,6,10,0.64,1,50
disjointcycles,hard,10,0.5,50,5,50,50,0.0,0.0,1.0,0.0,0.0,674,1.0,0.0,0.0,,,,2.844147213967517,24,5,10,0.72,1,50
disjointcycles,hard,10,0.5,50,6,50,50,0.0,0.0,1.0,0.0,0.0,637,1.0,0.0,0.0,,,,3.928634308977053,23,7,10,0.74,1,50
disjointcycles,hard,10,0.5,50,7,50,50,0.0,0.0,1.0,0.0,0.0,656,1.0,0.0,0.0,,,,4.970932160969824,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,50,8,50,50,0.0,0.0,1.0,0.0,0.0,642,1.0,0.0,0.0,,,,2.737003003014252,20,6,10,0.8,1,50
disjointcycles,hard,10,0.5,50,9,50,50,0.0,0.0,1.0,0.0,0.0,652,1.0,0.0,0.0,,,,3.1530944178812206,29,4,10,0.62,1,50
disjointcycles,hard,10,0.5,100,0,50,50,0.0,0.0,1.0,0.0,0.0,690,1.0,0.0,0.0,,,,3.4110396469477564,28,5,10,0.64,1,50
disjointcycles,hard,10,0.5,100,1,50,50,0.0,0.0,1.0,0.0,0.0,657,1.0,0.0,0.0,,,,3.4357031208928674,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,100,2,50,50,0.0,0.0,1.0,0.0,0.0,635,1.0,0.0,0.0,,,,4.665079369908199,27,5,10,0.66,1,50
disjointcycles,hard,10,0.5,100,3,50,50,0.0,0.0,1.0,0.0,0.0,658,1.0,0.0,0.0,,,,3.018449290888384,23,6,10,0.74,1,50
disjointcycles,hard,10,0.5,100,4,50,50,0.0,0.0,1.0,0.0,0.0,650,1.0,0.0,0.0,,,,3.6082729070913047,28,6,10,0.64,1,50
disjointcycles,hard,10,0.5,100,5,50,50,0.0,0.0,1.0,0.0,0.0,674,1.0,0.0,0.0,,,,7.603056478081271,24,5,10,0.72,1,50
disjointcycles,hard,10,0.5,100,6,50,50,0.0,0.0,1.0,0.0,0.0,637,1.0,0.0,0.0,,,,4.035870529944077,23,7,10,0.74,1,50
disjointcycles,hard,10,0.5,100,7,50,50,0.0,0.0,1.0,0.0,0.0,656,1.0,0.0,0.0,,,,3.2756896121427417,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,100,8,50,50,0.0,0.0,1.0,0.0,0.0,642,1.0,0.0,0.0,,,,6.14785958500579,20,6,10,0.8,1,50
disjointcycles,hard,10,0.5,100,9,50,50,0.0,0.0,1.0,0.0,0.0,652,1.0,0.0,0.0,,,,4.27936615399085,29,4,10,0.62,1,50
disjointcycles,hard,10,0.5,500,0,50,50,0.0,0.0,1.0,0.0,0.0,690,1.0,0.0,0.0,,,,3.594660344067961,28,5,10,0.64,1,50
disjointcycles,hard,10,0.5,500,1,50,50,0.0,0.0,1.0,0.0,0.0,657,1.0,0.0,0.0,,,,6.338216027012095,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,500,2,50,50,0.0,0.0,1.0,0.0,0.0,635,1.0,0.0,0.0,,,,7.274078052956611,27,5,10,0.66,1,50
disjointcycles,hard,10,0.5,500,3,50,50,0.0,0.0,1.0,0.0,0.0,658,1.0,0.0,0.0,,,,6.100221201078966,23,6,10,0.74,1,50
disjointcycles,hard,10,0.5,500,4,50,50,0.0,0.0,1.0,0.0,0.0,650,1.0,0.0,0.0,,,,5.174525952897966,28,6,10,0.64,1,50
disjointcycles,hard,10,0.5,500,5,50,50,0.0,0.0,1.0,0.0,0.0,674,1.0,0.0,0.0,,,,5.982570716878399,24,5,10,0.72,1,50
disjointcycles,hard,10,0.5,500,6,50,50,0.0,0.0,1.0,0.0,0.0,637,1.0,0.0,0.0,,,,5.898520706919953,23,7,10,0.74,1,50
disjointcycles,hard,10,0.5,500,7,50,50,0.0,0.0,1.0,0.0,0.0,656,1.0,0.0,0.0,,,,5.239183134865016,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,500,8,50,50,0.0,0.0,1.0,0.0,0.0,642,1.0,0.0,0.0,,,,7.657836179016158,20,6,10,0.8,1,50
disjointcycles,hard,10,0.5,500,9,50,50,0.0,0.0,1.0,0.0,0.0,652,1.0,0.0,0.0,,,,5.923324597068131,29,4,10,0.62,1,50
disjointcycles,hard,10,0.5,1000,0,50,50,0.0,0.0,1.0,0.0,0.0,690,1.0,0.0,0.0,,,,8.125803760951385,28,5,10,0.64,1,50
disjointcycles,hard,10,0.5,1000,1,50,50,0.0,0.0,1.0,0.0,0.0,657,1.0,0.0,0.0,,,,17.234268290922046,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,1000,2,50,50,0.0,0.0,1.0,0.0,0.0,635,1.0,0.0,0.0,,,,14.53579048695974,27,5,10,0.66,1,50
disjointcycles,hard,10,0.5,1000,3,50,50,0.0,0.0,1.0,0.0,0.0,658,1.0,0.0,0.0,,,,16.079276089090854,23,6,10,0.74,1,50
disjointcycles,hard,10,0.5,1000,4,50,50,0.0,0.0,1.0,0.0,0.0,650,1.0,0.0,0.0,,,,15.253863777033985,28,6,10,0.64,1,50
disjointcycles,hard,10,0.5,1000,5,50,50,0.0,0.0,1.0,0.0,0.0,674,1.0,0.0,0.0,,,,11.387263061944395,24,5,10,0.72,1,50
disjointcycles,hard,10,0.5,1000,6,50,50,0.0,0.0,1.0,0.0,0.0,637,1.0,0.0,0.0,,,,13.40688298502937,23,7,10,0.74,1,50
disjointcycles,hard,10,0.5,1000,7,50,50,0.0,0.0,1.0,0.0,0.0,656,1.0,0.0,0.0,,,,12.951239170972258,25,5,10,0.7,1,50
disjointcycles,hard,10,0.5,1000,8,50,50,0.0,0.0,1.0,0.0,0.0,642,1.0,0.0,0.0,,,,14.860606450820342,20,6,10,0.8,1,50
disjointcycles,hard,10,0.5,1000,9,50,50,0.0,0.0,1.0,0.0,0.0,652,1.0,0.0,0.0,,,,14.4011009959504,29,4,10,0.62,1,50
disjointcycles,hard,10,0.5,5000,0,50,50,0.0117821887273113,0.2117647058823529,0.45,0.0521739130434782,0.0935064935064935,698,0.3972602739726027,0.045958795562599,0.0823863636363636,,,,128.544928726973,28,5,10,0.64,1,11
disjointcycles,hard,10,0.5,5000,1,50,50,0.053261325015131,0.1992337164750958,0.4583333333333333,0.0334855403348554,0.0624113475177304,661,0.3953488372093023,0.0289115646258503,0.0538827258320126,,,,291.5605172030628,25,5,10,0.7,1,36
disjointcycles,hard,10,0.5,5000,2,50,50,0.0216411181244364,0.3612565445026178,0.3047619047619048,0.1007874015748031,0.1514792899408284,717,0.2806122448979591,0.095320623916811,0.1423027166882276,,,,263.53192619001493,27,5,10,0.66,1,30
disjointcycles,hard,10,0.5,5000,3,50,50,0.0066915711591469,0.1811023622047244,0.3384615384615385,0.033434650455927,0.0608575380359612,679,0.3035714285714285,0.0291595197255574,0.0532081377151799,,,,194.6640103762038,23,6,10,0.74,1,13
disjointcycles,hard,10,0.5,5000,4,50,50,0.074945755322523,0.252199413489736,0.4545454545454545,0.0692307692307692,0.1201602136181575,659,0.4065934065934066,0.0625,0.1083455344070278,,,,194.2797245499678,28,6,10,0.64,1,24
disjointcycles,hard,10,0.5,5000,5,50,50,0.0248497873116488,0.318936877076412,0.5392156862745098,0.0816023738872403,0.1417525773195876,666,0.4891304347826087,0.075,0.130057803468208,,,,172.38413718598895,24,5,10,0.72,1,13
disjointcycles,hard,10,0.5,5000,6,50,50,0.0456556569799062,0.2686567164179104,0.4245283018867924,0.0706436420722135,0.1211305518169582,653,0.3877551020408163,0.0676156583629893,0.1151515151515151,,,,218.3538718749769,23,7,10,0.74,1,23
disjointcycles,hard,10,0.5,5000,7,50,50,0.0046695353540838,0.2466666666666667,0.4591836734693877,0.0685975609756097,0.1193633952254642,664,0.4431818181818182,0.0654362416107382,0.1140350877192982,,,,135.25359334610403,25,5,10,0.7,1,9
disjointcycles,hard,10,0.5,5000,8,50,50,0.0139384436844899,0.2211055276381909,0.4230769230769231,0.0342679127725856,0.063400576368876,650,0.4,0.0323741007194244,0.059900166389351,,,,173.25002598483115,20,6,10,0.8,1,13
disjointcycles,hard,10,0.5,5000,9,50,50,0.0145900655972445,0.2209302325581395,0.4285714285714285,0.0552147239263803,0.0978260869565217,664,0.4342105263157895,0.055,0.0976331360946745,,,,105.83023656206204,29,4,10,0.62,1,8
disjointcycles,hard,10,0.5,10000,0,50,50,0.0054294799528838,0.3106267029972752,0.5121951219512195,0.0913043478260869,0.1549815498154981,687,0.4774774774774775,0.0839936608557844,0.1428571428571428,,,,340.0247717399616,28,5,10,0.64,1,9
disjointcycles,hard,10,0.5,10000,1,50,50,0.0036135614836858,0.2086330935251798,0.4776119402985074,0.0487062404870624,0.0883977900552486,660,0.4833333333333333,0.0493197278911564,0.0895061728395061,,,,201.14160514902323,25,5,10,0.7,1,2
disjointcycles,hard,10,0.5,10000,2,50,50,0.012950498423788,0.360655737704918,0.5,0.1291338582677165,0.2052565707133917,635,0.4842767295597484,0.1334488734835355,0.2092391304347826,,,,415.3672406498808,27,5,10,0.66,1,5
disjointcycles,hard,10,0.5,10000,3,50,50,0.0039840637450199,0.2088353413654618,0.5441176470588235,0.0562310030395136,0.1019283746556473,652,0.4821428571428571,0.04631217838765,0.0845070422535211,,,,194.8373927141074,23,6,10,0.74,1,2
disjointcycles,hard,10,0.5,10000,4,50,50,0.0536857865863885,0.4764267990074441,0.5826086956521739,0.2061538461538461,0.3045454545454545,612,0.5648148148148148,0.206081081081081,0.3019801980198019,,,,388.9560848469846,28,6,10,0.64,1,10
disjointcycles,hard,10,0.5,10000,5,50,50,0.0121283602556405,0.4263322884012539,0.593939393939394,0.14540059347181,0.233611442193087,643,0.5503355704697986,0.1366666666666666,0.2189586114819759,,,,280.24053337215446,24,5,10,0.72,1,6
disjointcycles,hard,10,0.5,10000,6,50,50,0.0166870399484085,0.2723735408560311,0.4907975460122699,0.1255886970172684,0.1999999999999999,640,0.4666666666666667,0.1245551601423487,0.196629213483146,,,,396.5904852200765,23,7,10,0.74,1,4
disjointcycles,hard,10,0.5,10000,7,50,50,0.006745894737171,0.2913907284768212,0.5392156862745098,0.0838414634146341,0.1451187335092348,648,0.5280898876404494,0.0788590604026845,0.1372262773722627,,,,224.24179695709608,25,5,10,0.7,1,4
disjointcycles,hard,10,0.5,10000,8,50,50,0.0042046250875963,0.273170731707317,0.5633802816901409,0.0623052959501557,0.1122019635343618,633,0.5166666666666667,0.0557553956834532,0.1006493506493506,,,,178.2644335781224,20,6,10,0.8,1,5
disjointcycles,hard,10,0.5,10000,9,50,50,0.0015498064972885,0.1802325581395349,0.4285714285714285,0.0552147239263803,0.0978260869565217,664,0.4,0.05,0.0888888888888889,,,,208.68878598301671,29,4,10,0.62,1,3
disjointcycles,hard,10,0.5,50000,0,50,50,0.0100440000921467,0.404040404040404,0.5076142131979695,0.144927536231884,0.2254791431792559,687,0.4808743169398907,0.1394611727416798,0.2162162162162162,,,,2570.308949971106,28,5,10,0.64,1,6
disjointcycles,hard,10,0.5,50000,1,50,50,0.0036135614836858,0.2135231316725978,0.4430379746835443,0.0532724505327245,0.0951086956521739,666,0.4366197183098591,0.0527210884353741,0.094081942336874,,,,1301.4697576090691,25,5,10,0.7,1,2
disjointcycles,hard,10,0.5,50000,2,50,50,0.0167140825035561,0.3956639566395664,0.5260115606936416,0.1433070866141732,0.2252475247524752,626,0.5149700598802395,0.1490467937608318,0.2311827956989247,,,,1813.504727792926,27,5,10,0.66,1,6
disjointcycles,hard,10,0.5,50000,3,50,50,0.0026539502622229,0.2480620155038759,0.5180722891566265,0.0653495440729483,0.1160593792172739,655,0.4861111111111111,0.0600343053173241,0.1068702290076335,,,,1229.2271314959507,23,6,10,0.74,1,3
disjointcycles,hard,10,0.5,50000,4,50,50,0.0,0.1176470588235294,0.5,0.0384615384615384,0.0714285714285714,650,0.4358974358974359,0.0287162162162162,0.0538827258320126,,,,654.9847358008847,28,6,10,0.64,1,1
disjointcycles,hard,10,0.5,50000,5,50,50,0.0115070218843375,0.3754045307443366,0.5673758865248227,0.1186943620178041,0.1963190184049079,655,0.5390625,0.115,0.1895604395604395,,,,1105.2769780920353,24,5,10,0.72,1,4
disjointcycles,hard,10,0.5,50000,6,50,50,0.0010097414351479,0.2766798418972332,0.4724409448818897,0.0941915227629513,0.1570680628272251,644,0.4434782608695652,0.090747330960854,0.1506646971935007,,,,1619.6053801558446,23,7,10,0.74,1,2
disjointcycles,hard,10,0.5,50000,7,50,50,0.0068384504212344,0.3147540983606557,0.5416666666666666,0.0990853658536585,0.1675257731958763,646,0.5046728971962616,0.0906040268456375,0.1536273115220483,,,,1153.9752470930107,25,5,10,0.7,1,3
disjointcycles,hard,10,0.5,50000,8,50,50,0.0046586633219853,0.2549019607843137,0.5384615384615384,0.0654205607476635,0.1166666666666666,636,0.46875,0.0539568345323741,0.0967741935483871,,,,1132.0393659090623,20,6,10,0.8,1,2
disjointcycles,hard,10,0.5,50000,9,50,50,-0.0002721829069134,0.2034883720930232,0.4767441860465116,0.062883435582822,0.1111111111111111,656,0.4683544303797468,0.0616666666666666,0.1089837997054491,,,,1224.4647620590404,29,4,10,0.62,1,3
disjointcycles,hard,10,0.5,100000,0,50,50,0.0100440000921467,0.42,0.4846938775510204,0.1376811594202898,0.2144469525959368,696,0.4644808743169399,0.1347068145800317,0.2088452088452088,,,,5411.0309581491165,28,5,10,0.64,1,6
disjointcycles,hard,10,0.5,100000,1,50,50,0.0036135614836858,0.2158273381294964,0.4675324675324675,0.0547945205479452,0.0980926430517711,662,0.463768115942029,0.0544217687074829,0.0974124809741248,,,,2478.2948448180687,25,5,10,0.7,1,2
disjointcycles,hard,10,0.5,100000,2,50,50,0.012950498423788,0.3935309973045822,0.5187165775401069,0.152755905511811,0.2360097323600973,628,0.5082872928176796,0.1594454072790294,0.2427440633245382,,,,2206.367598389974,27,5,10,0.66,1,5
disjointcycles,hard,10,0.5,100000,3,50,50,-0.0007219637413765,0.2277580071174377,0.3467741935483871,0.0653495440729483,0.1099744245524296,696,0.2909090909090909,0.0548885077186964,0.0923520923520923,,,,2790.582011519,23,6,10,0.74,1,4
disjointcycles,hard,10,0.5,100000,4,50,50,0.0,0.1172638436482084,0.52,0.04,0.0742857142857142,648,0.425,0.0287162162162162,0.0537974683544303,,,,1551.4213095821906,28,6,10,0.64,1,1
disjointcycles,hard,10,0.5,100000,5,50,50,0.0115070218843375,0.3833865814696486,0.5657894736842105,0.1275964391691394,0.2082324455205811,654,0.539568345323741,0.125,0.2029769959404601,,,,2773.041495436104,24,5,10,0.72,1,4
disjointcycles,hard,10,0.5,100000,6,50,50,0.0010097414351479,0.2801556420233463,0.4598540145985401,0.0989010989010989,0.1627906976744186,648,0.44,0.097864768683274,0.1601164483260553,,,,2867.0003735551145,23,7,10,0.74,1,2
disjointcycles,hard,10,0.5,100000,7,50,50,0.0068384504212344,0.3137254901960784,0.5416666666666666,0.0990853658536585,0.1675257731958763,646,0.5046728971962616,0.0906040268456375,0.1536273115220483,,,,2073.6662737468723,25,5,10,0.7,1,3
disjointcycles,hard,10,0.5,100000,8,50,50,0.0046586633219853,0.2427184466019417,0.5769230769230769,0.0700934579439252,0.125,630,0.5151515151515151,0.0611510791366906,0.1093247588424437,,,,2592.740506313974,20,6,10,0.8,1,2
disjointcycles,hard,10,0.5,100000,9,50,50,0.0025199496010079,0.1896551724137931,0.449438202247191,0.0613496932515337,0.1079622132253711,661,0.4216867469879518,0.0583333333333333,0.1024890190336749,,,,2446.2513263979927,29,4,10,0.62,1,2
disjointcycles,hard,10,0.5,100,0,100,100,0.0,0.0,1.0,0.0,0.0,2626,1.0,0.0,0.0,,,,23.53624582896009,51,9,10,0.59,1,100
disjointcycles,hard,10,0.5,100,1,100,100,0.0,0.0,1.0,0.0,0.0,2550,1.0,0.0,0.0,,,,21.070836819009852,51,9,10,0.59,1,100
disjointcycles,hard,10,0.5,100,2,100,100,0.0,0.0,1.0,0.0,0.0,2598,1.0,0.0,0.0,,,,25.658205652842295,51,7,10,0.59,1,100
disjointcycles,hard,10,0.5,100,3,100,100,0.0,0.0,1.0,0.0,0.0,2587,1.0,0.0,0.0,,,,24.589782488066703,50,10,10,0.6,1,100
disjointcycles,hard,10,0.5,100,4,100,100,0.0,0.0,1.0,0.0,0.0,2603,1.0,0.0,0.0,,,,24.573500542901456,48,10,10,0.62,1,100
disjointcycles,hard,10,0.5,100,5,100,100,0.0,0.0,1.0,0.0,0.0,2625,1.0,0.0,0.0,,,,22.83590175909921,48,11,10,0.62,1,100
disjointcycles,hard,10,0.5,100,6,100,100,0.0,0.0,1.0,0.0,0.0,2587,1.0,0.0,0.0,,,,22.927382200025026,50,12,10,0.6,1,100
disjointcycles,hard,10,0.5,100,7,100,100,0.0,0.0,1.0,0.0,0.0,2600,1.0,0.0,0.0,,,,28.549931457964703,50,9,10,0.6,1,100
disjointcycles,hard,10,0.5,100,8,100,100,0.0,0.0,1.0,0.0,0.0,2574,1.0,0.0,0.0,,,,26.651535756886005,44,10,10,0.66,1,100
disjointcycles,hard,10,0.5,100,9,100,100,0.0,0.0,1.0,0.0,0.0,2557,1.0,0.0,0.0,,,,23.024497371166945,57,9,10,0.53,1,100
